ProductId,embedding
42419,"[0.023089146241545677, -0.41126179695129395, 0.37089693546295166, -0.21214552223682404, 0.20886234939098358, 0.12494222819805145, 0.39284762740135193, 0.5366527438163757, -0.14466992020606995, 0.12122996896505356, -0.1453116238117218, -0.5653942823410034, -0.010693204589188099, 0.36715424060821533, -0.5224851369857788, 0.391470342874527, 0.03441915288567543, 0.2595300078392029, -0.15946698188781738, 0.19568710029125214, 0.37265443801879883, 0.019428115338087082, 0.1002151370048523, 0.048903632909059525, 0.6180943250656128, 0.12185019254684448, 0.10926296561956406, 0.17136435210704803, 0.08744664490222931, 0.4558108448982239, 0.5970323085784912, 0.27886268496513367, 0.030581064522266388, 0.06589054316282272, 0.2246381789445877, -0.43978843092918396, 0.11440880596637726, -0.13044948875904083, -0.019283650442957878, 0.20219479501247406, -0.3524320125579834, -0.40057501196861267, 0.20182131230831146, -0.20249919593334198, -0.03259895741939545, -0.4293005168437958, -0.23177692294120789, -0.04875688627362251, -0.39796963334083557, 0.2780018150806427, -0.4709055721759796, -0.017345834523439407, -0.10146757960319519, -0.08377518504858017, 0.27592140436172485, 0.8255576491355896, 0.06443332880735397, -0.3816605508327484, -0.14746330678462982, -0.3495997190475464, 0.21950030326843262, 0.005717732012271881, 0.1601553112268448, -0.315617173910141, 0.175978884100914, 0.13372443616390228, -0.058797359466552734, 0.33749642968177795, -0.7198390364646912, 0.18296998739242554, -0.35897764563560486, -0.0874233990907669, 0.1660236120223999, -0.45711028575897217, -0.04805070906877518, 0.25906869769096375, -0.058172065764665604, 0.12961654365062714, 0.47344210743904114, -0.1558912843465805, -0.035817671567201614, 0.2921823263168335, 0.10768156498670578, 0.49475717544555664, 0.14778362214565277, 0.40951940417289734, -0.05371471866965294, -0.0203792005777359, -0.41429802775382996, 0.8189353346824646, 0.06690853834152222, -0.21937857568264008, 0.3559362292289734, 0.16253118216991425, 0.25701406598091125, -0.5297762155532837, 0.03842126205563545, 0.14081260561943054, -0.01370984222739935, -0.18546909093856812, 0.1213444247841835, -0.20540091395378113, -0.07371639460325241, 0.2689075767993927, -0.4370844066143036, -0.06593523919582367, 0.030197525396943092, 0.3954724669456482, -0.27219149470329285, 0.46085846424102783, 0.19665859639644623, -0.1953778862953186, 0.03829650580883026, -0.2827903926372528, -0.23606376349925995, 0.20579591393470764, -0.057257186621427536, 0.5300331711769104, -0.29472172260284424, 0.4361012876033783, -0.23909218609333038, -0.16194385290145874, 0.18670359253883362, 0.7756810784339905, 0.16626356542110443, 0.44409245252609253, -0.08180798590183258, 0.437884122133255, 0.18087030947208405, -0.11072653532028198, 0.2151038646697998, 0.3394392728805542, -0.2734600305557251, -0.15036754310131073, -0.317359983921051, 0.21835562586784363, -0.009468115866184235, -0.0981254056096077, 0.2694655656814575, -0.21174177527427673, -0.3253043293952942, -0.26638132333755493, 0.4310852289199829, -0.2938472330570221, 0.40253669023513794, -0.20171301066875458, -0.08199561387300491, 0.13096699118614197, -0.17974063754081726, 0.2507043480873108, 0.07417336851358414, -0.10614266246557236, 0.15039728581905365, -0.3721758723258972, -0.2128567397594452, -0.11079578846693039, -0.3676556646823883, 0.029779428616166115, -0.08849720656871796, 0.020323295146226883, 0.42426493763923645, 0.045864056795835495, -0.19645936787128448, 0.6587225198745728, 0.06662827730178833, -0.05818246304988861, -0.12396132946014404, 0.41806310415267944, -0.1482059806585312, -0.06894424557685852, 0.07022833079099655, -0.17394258081912994, 0.5443907380104065, -0.01779356598854065, 0.15120597183704376, 0.26388365030288696, -0.0287031177431345, 0.2666822075843811, 0.036393940448760986, 0.11008593440055847, -0.48577097058296204, 0.5576536059379578, 0.32293903827667236, -0.1610981673002243, 0.48709025979042053, -0.16075432300567627, 0.12325599789619446, -0.19152991473674774, -0.183694988489151, -0.11215817928314209, -0.41100382804870605, -0.33337658643722534, -0.04450426995754242, 0.31613820791244507, -0.1792614459991455, -0.48357290029525757, -0.10061441361904144, -0.08829089254140854, -0.5309541821479797, -0.04859137907624245, 0.4258934259414673, 0.1176469624042511, 0.11265738308429718, 0.10923393070697784, -0.2167702615261078, -0.31577399373054504, -0.036342550069093704, -0.30677029490470886, -0.22539187967777252, 0.1715690791606903, -0.2656196355819702, 0.012703080661594868, 0.24996626377105713, 0.1196768581867218, 0.09253052622079849, -0.05591104179620743, 0.02802278846502304, -0.0049905781634151936, 0.14921900629997253, -0.008209530264139175, 0.0402863509953022, -0.026554767042398453, -0.7384637594223022, 0.19277119636535645, -0.32467004656791687, 0.6404364109039307, 0.2693311870098114, -0.7289174795150757, 0.018349863588809967, 0.41656720638275146, 0.16792011260986328, -0.16465188562870026, 0.459194540977478, 0.045058950781822205, -0.3037635087966919, 0.34902045130729675, 0.012626783922314644, -0.004095025360584259, 0.09849529713392258, -0.7076773643493652, -0.22117243707180023, 0.2026997059583664, 0.15303891897201538, -0.14528141915798187, 0.08003775030374527, 0.14384934306144714, 0.3154236674308777, 0.11775169521570206, -0.28275066614151, -0.3475203812122345, -0.3449892997741699, -0.4289732277393341, 0.2425794005393982, -0.35714221000671387, -0.16701804101467133, -0.3120868504047394, 0.037724994122982025, -0.14864668250083923, 0.08189838379621506, 0.455095112323761, -0.00569277023896575, 0.0831090658903122, 0.35475611686706543, 0.21229061484336853, -0.7636111974716187, -0.2590460181236267, 0.17516666650772095, 0.44135531783103943, 0.205274760723114, -0.07062500715255737, -0.21191982924938202, 0.08460868895053864, -0.24953296780586243, 0.5121974945068359, -0.3488117456436157, -0.09072921425104141, 0.44066065549850464, 0.23616884648799896, 0.024288900196552277, -0.11244016140699387, 0.008417484350502491, 0.6206517815589905, 0.18641743063926697, -0.11637339740991592, -0.17189672589302063, -0.2964787483215332, 0.2995404005050659, 0.16726376116275787, -0.43252426385879517, -0.410370796918869, -0.07763159275054932, 0.4261687099933624, -0.6119673848152161, -0.028376493602991104, 0.23763488233089447, 0.19148817658424377, -0.2529427111148834, 0.4394148588180542, -0.19196222722530365, -0.2701556980609894, 0.1289258599281311, 0.012035597115755081, 0.15242761373519897, 0.39501091837882996, -0.11975281685590744, 0.2662447988986969, 0.10421214252710342, -0.6720197200775146, -4.311938762664795, 0.09134387969970703, -0.13868515193462372, -0.018329059705138206, 0.2622988224029541, -0.4071449339389801, 0.06364130228757858, -0.13005873560905457, -0.1944722682237625, 0.3337651789188385, -0.09898288547992706, -0.41914722323417664, 0.2196408212184906, 0.14871062338352203, 0.39199531078338623, 0.3678320646286011, 0.2895045280456543, -0.15387123823165894, 0.0705716535449028, 0.45686283707618713, -0.3116845488548279, -0.4104749858379364, 0.2856998145580292, -0.5886124968528748, 0.2989791929721832, 0.24891889095306396, -0.33424121141433716, -0.12152419239282608, -0.5338470935821533, -0.3742588460445404, -0.1425952911376953, -0.31178149580955505, -0.0694020614027977, 0.21817542612552643, 0.016484318301081657, -0.16120032966136932, 0.16331447660923004, -0.3637579679489136, 0.22707761824131012, 0.01839788630604744, -0.3186459243297577, -0.13275165855884552, -0.23838043212890625, -0.03051087260246277, 0.8081872463226318, -0.3029860854148865, 0.38229912519454956, -0.4621475636959076, -0.0026247999630868435, 0.3560774624347687, 0.09511125832796097, -0.40592604875564575, -0.21659280359745026, -0.18195714056491852, 0.12328922748565674, -0.2638952434062958, 0.15703819692134857, 0.42680248618125916, -0.2978873550891876, -0.33336952328681946, -0.10648145526647568, -0.1429128795862198, -0.15786691009998322, -0.5157706141471863, 0.12151168286800385, -0.5731961727142334, -0.6126704812049866, -0.3408600091934204, -0.21291786432266235, 0.13691779971122742, 0.06305781751871109, 0.3524111211299896, -0.24549603462219238, -0.7557689547538757, -0.12817850708961487, -0.2457209974527359, 0.31406083703041077, 0.004637629259377718, 0.3044401705265045, -0.12595567107200623, -0.2912529408931732, -0.6134488582611084, -0.14325226843357086, -0.07050032168626785, -0.1445395052433014, -0.42269986867904663, 0.19233353435993195, -0.4277978539466858, -0.5222641825675964, 0.040291763842105865, 0.20684881508350372, 0.4346996545791626, -0.14318260550498962, 0.11938586086034775, -0.24146215617656708, 0.0426945760846138, 0.40795406699180603, -0.6913461089134216, 0.29142531752586365, -0.7455585598945618, 0.003975191619247198, -0.2123359888792038, 0.5502371191978455, -0.4104023873806, 0.05632375180721283, 0.044522516429424286, -0.39537566900253296, -0.07208823412656784, 0.4266935884952545, -0.40285536646842957, 0.3287009596824646, -0.296607106924057, 0.10217752307653427, 0.01006307452917099, -0.006915831472724676, -0.344078004360199, -0.3661789894104004, 0.4972042739391327, 0.13322819769382477, -0.14521203935146332, -0.054678693413734436, 0.6535929441452026, -0.2861010730266571, -0.5376842021942139, -0.307151734828949, -0.02775232493877411, -0.2843092083930969, -0.06486532092094421, -0.21409083902835846, -0.07143755257129669, -0.12157788127660751, -0.1167897880077362, 0.11479364335536957, -0.3381424844264984, 0.2130022943019867, -0.06244881823658943, -0.32233479619026184, -0.6633783578872681, -0.008745857514441013, -0.11821787059307098, 0.2615230977535248, 0.24997802078723907, 0.08679928630590439, 0.16348417103290558, 0.016408264636993408, 0.6409549713134766, 0.09508789330720901, 0.11899972707033157, -0.13068318367004395, 0.18373984098434448, -0.2968659996986389, -0.5472976565361023, -0.1956421136856079, -0.2416703850030899, -0.026696080341935158, -0.2705741822719574, 0.38886967301368713, 0.12955893576145172, -0.17999984323978424, -0.7368828654289246, 0.04222088307142258, -0.14901165664196014, 0.24287685751914978, 0.5667831897735596, -0.17958764731884003, 0.8462381362915039, -0.09421341866254807, -0.17938576638698578, -0.36386770009994507, 0.07722210139036179, 0.10744219273328781, -0.04932894930243492, -0.05143209546804428, -0.2270360291004181, -0.13686503469944, 0.7530301213264465, 0.20802897214889526, -0.27668628096580505, -0.19433225691318512, 0.7112554311752319, -0.005130848381668329, -0.08315975964069366, 0.049565427005290985, 0.08869009464979172, 0.235909566283226, 0.5330374240875244, -0.019116224721074104, -0.16938096284866333, 0.06248575448989868, 0.3636491894721985, 0.14285606145858765, 0.43283751606941223, -0.2523534893989563, -0.040194522589445114, -0.3384992778301239, -0.3943857252597809, 0.2435772716999054, 0.23417405784130096, 0.07323850691318512, 0.26510095596313477, -0.23049159348011017, 0.23941349983215332, -0.31482505798339844, 0.13372625410556793, 0.1620776355266571, -0.14980317652225494, 0.4860328733921051, 0.221342995762825, -0.12291079014539719, 0.1201733872294426, -0.35899943113327026, -0.546726644039154, -0.438595175743103, -0.36496853828430176, -0.11895477771759033, -0.5599143505096436, -0.09972236305475235, -0.25721755623817444, -0.06155034154653549, -0.039303090423345566, -0.009133586660027504, 0.027245180681347847, -0.22559237480163574, -0.006913674529641867, -0.11098954826593399, 0.258610337972641, 0.23960740864276886, 0.29079073667526245, -0.025866013020277023, -0.12837637960910797, -0.011416295543313026, -0.5459628701210022, 0.21394029259681702, -0.07958067208528519, 0.19325751066207886, 0.28036195039749146, -0.14405454695224762, -0.46517446637153625, 0.5699860453605652, -0.6255879998207092, -0.12055815011262894, -0.35317692160606384, -0.49755606055259705, -0.5807816982269287, -0.11326853930950165, -0.05409736558794975, -0.04695389047265053, 0.258009672164917, -0.2934839725494385, 0.49822163581848145, -0.4755777418613434, -0.08496799319982529, -0.393204927444458, -0.45029449462890625, 0.4295068681240082, -0.6296004056930542, -0.2508368492126465, 0.30394425988197327, -0.3788169026374817, 0.25375694036483765, -0.06470005959272385, 0.12514865398406982, -0.32708120346069336, 0.2675004005432129, 0.32371169328689575, 0.29309460520744324, -0.20910105109214783, 0.24336080253124237, -0.004042104817926884, -0.10214903950691223, 0.04479960352182388, -0.14627709984779358, 0.00046588099212385714, -0.25952237844467163, -0.14191532135009766, 0.09619883447885513, -0.1476689875125885, -0.758850634098053, 0.2142438441514969, -0.05230956897139549, -0.29583221673965454, -0.03776538744568825, 0.40235838294029236, 0.5842598080635071, 0.674457311630249, -0.48129162192344666, -0.37362661957740784, 0.4499885141849518, -0.3134669065475464, 0.015549863688647747, 0.48460131883621216, 0.09155464172363281, -0.09541162103414536, 0.15733754634857178, -0.026097500696778297, -0.1709534227848053, 0.3862905204296112, 0.1345202624797821, 0.17119601368904114, 0.23129449784755707, 0.026718538254499435, -0.014229319989681244, -0.007263779640197754, 0.45693907141685486, 0.2538242042064667, 0.18891726434230804, 0.13108228147029877, -0.9047669768333435, 0.22366714477539062, 0.48932185769081116, 0.07535123080015182, -0.31215906143188477, 0.5062980651855469, 0.4529489576816559, -0.4148913025856018, -0.05775626748800278, -0.19583934545516968, -0.20663578808307648, 0.07239197194576263, -0.043338604271411896, 0.3407036364078522, 0.010454133152961731, 0.640139102935791, 0.12916947901248932, 0.12027424573898315, 0.8120207786560059, -0.4207187592983246, 0.007923305965960026, -0.08320553600788116, 0.5977243781089783, -0.013336575590074062, 0.015877878293395042, -0.37451183795928955, 0.4483863413333893, -0.044908493757247925, -0.3378925621509552, 0.039643943309783936, 0.1370103508234024, -0.14287902414798737, 0.09912583976984024, 0.16379347443580627, 0.4499005079269409, 0.3353252708911896, 0.17104525864124298, 0.2510091960430145, 0.17550954222679138, 0.08133070170879364, 0.006379029247909784, 0.9201732277870178, 0.14245587587356567, 0.31019437313079834, -0.056327786296606064, -0.04926435276865959, 0.1600540727376938, -0.10207913815975189, 0.24297736585140228, 0.3116963505744934, 0.37971141934394836, -0.413837730884552, 0.599814236164093, 0.23009322583675385, 0.06499581784009933, 0.07646503299474716, -0.30003243684768677, -0.1403137445449829, 0.08648544549942017, 0.06898543983697891, -0.41512688994407654, -0.05359353497624397, 0.5914850234985352, 0.030978696420788765, 0.3141617476940155, -0.1595621556043625, 0.09409604966640472, 0.009731531143188477, -0.03379270061850548, 0.2876690626144409, 0.24279920756816864, -0.11055600643157959, -0.06582021713256836, 0.030805889517068863, -0.011818713508546352, -0.6817018389701843, -0.16263480484485626, -0.2538009583950043, -0.47365596890449524, -0.018141474574804306, 0.29482555389404297, -0.08139047026634216, -0.1953851580619812, -0.29939743876457214, -0.014449297450482845, 0.1639830619096756, -0.3855037987232208, -0.44785600900650024, -0.1240311786532402, 0.42865052819252014, 0.3257331848144531, 0.18591725826263428, -0.057368066161870956, -0.15459322929382324, -0.2178114354610443, -0.41990551352500916, -0.03129617124795914, 0.4222005307674408, 0.07572298496961594, 0.07802019268274307, 0.28156861662864685, -0.20545101165771484, -0.17971643805503845, -0.032522354274988174, 0.1833304464817047, -0.4515857696533203, 0.02150382101535797, 0.373654305934906, 0.1967877894639969, 0.1306026577949524, -0.016002081334590912, -0.4527401626110077, -0.19183367490768433, -0.3741392195224762, -0.3380035161972046, 0.19075101613998413, 0.26910877227783203, -0.15510722994804382, -0.11181210726499557, 0.2538287937641144, 0.049231983721256256, 0.2512405812740326, -0.35512444376945496, -0.09378626942634583, 0.3077271282672882, 0.060906752943992615, 0.1145968958735466, -0.12434056401252747, -0.09558875113725662, -0.4003625512123108, -0.0009842251893132925, -0.3277129828929901, 0.1309518963098526, 0.0038702120073139668, -0.13034124672412872, 0.1507217437028885, 0.379815936088562, -0.005552974529564381, 0.19732356071472168, -0.2050611823797226, 0.15555822849273682, -0.29570817947387695, -0.7306994199752808, 0.0022172483149915934, -0.0220981203019619, -0.060909971594810486, -0.29868996143341064, -0.07667575776576996, -0.26540690660476685, -0.05575533211231232, -0.20124304294586182, 0.08819659054279327, -0.33687835931777954]"
